q_id,question,collection
bnss_2023_42_4_0,BNSS section 42(4) ties the restriction to offenses punished by which two penalties?,collection_new
bnss_2023_42_4_0,"Does BNSS section 42(4) grant the right to cause death to anyone, or is it limited? Explain in brief.",collection_new
bnss_2023_42_4_0,The section heading for BNSS section 42 mentions overriding certain earlier sections. Which sections are referenced?,collection_new
bnss_2023_42_4_0,"State, in paraphrased form, the condition BNSS section 42(4) uses to exclude a person from the right to cause death.",collection_new
bnss_2023_514_5_0,"According to BNSS Chapter XXIX, Section 514(3), which time periods are excluded when computing the period of limitation if notice of prosecution has been given or prior consent/sanction is required?",collection_new
bnss_2023_514_5_0,What dates are excluded by the Explanation to BNSS §514(3) when calculating the time needed to obtain the Government's or other authority's consent or sanction?,collection_new
bnss_2023_514_5_0,"Under BNSS, what triggers the exclusion of time from the limitation period—the presence of a notice of prosecution or the need to obtain consent or sanction?",collection_new
bnss_2023_514_5_0,"When both the application date and the order receipt date are excluded, what is the practical effect on the calculation of the limitation period in prosecutions requiring government permission?",collection_new
bnss_2023_514_5_0,"Identify the legal citation for this rule, including the chapter and section number as given in the chunk.",collection_new
bnss_2023_201_2_0,"According to BNSS §201(1), for theft, extortion or robbery, what are the two bases for determining the local court with jurisdiction to inquire into or try the case?",collection_new
bnss_2023_201_2_0,"If the offense is committed in one area but the stolen property is possessed in another, which court may try the offense under BNSS §201(1)?",collection_new
bnss_2023_201_2_0,"Under BNSS §201(1), who can possess stolen property in order to determine the place of trial?",collection_new
bnss_2023_201_2_0,What knowledge requirement is imposed on a person who possesses stolen property for the possession-based jurisdiction to apply under BNSS §201(1)?,collection_new
bnss_2023_201_2_0,What is the formal citation and topic of the rule described in the chunk?,collection_new
bnss_2023_259_2_0,"Under BNSS Sec. 259, after the Court discharges or acquits an accused and finds there was no reasonable cause for the accusation, what power may it exercise regarding compensation?",collection_new
bnss_2023_259_2_0,BNSS Sec. 259 allows compensation orders when there are multiple accused; to whom can the Court direct payment of compensation?,collection_new
bnss_2023_259_2_0,Which persons are explicitly excluded from being the recipient of a compensation order under BNSS Sec. 259?,collection_new
bnss_2023_259_2_0,What two conditions must be present for the Court to issue a compensation order under BNSS Sec. 259?,collection_new
bnss_2023_259_2_0,"Does BNSS Sec. 259 permit compensation to be paid to each individual accused, to all of them collectively, or both?",collection_new
bnss_2023_493_0_0,"Under BNSS Chapter XXIX, Section 493, which authorities can order fresh security if a bail bond’s surety is insolvent or dies?",collection_new
bnss_2023_493_0_0,"In Section 493, which events authorize the court or magistrate to demand fresh security: insolvency or death of the surety, or forfeiture of the bond under Section 491?",collection_new
bnss_2023_493_0_0,"If the fresh security is not furnished, what action may the Court or Magistrate take regarding the bond?",collection_new
bnss_2023_493_0_0,What class of magistrate is mentioned as authorized to order fresh security in Section 493?,collection_new
bnss_2023_493_0_0,Which other section’s provisions govern bond forfeiture that can lead to ordering fresh security under Section 493?,collection_new
bnss_2023_443_2_0,"Under BNSS Sec. 443(3), when a revision petition is transferred to a Sessions Judge, how should the judge treat the petition?",collection_new
bnss_2023_443_2_0,Who is the designated decision-maker for a revision application transferred under BNSS Sec. 443(3)?,collection_new
bnss_2023_443_2_0,What is the procedural equivalence created by BNSS Sec. 443(3) for a transferred revision application?,collection_new
bnss_2023_443_2_0,True or False: BNSS Sec. 443(3) allows another official to decide a transferred revision petition instead of the Sessions Judge?,collection_new
bnss_2023_443_2_0,"In BNSS, to which section does the rule about treating transferred revision applications as original before the Sessions Judge pertain?",collection_new
bnss_2023_392_7_0,"Under BNSS §393(1), what are the four required components of a judgment, corresponding to items (a)–(d)?",collection_new
bnss_2023_392_7_0,"According to BNSS §393(1)(b), what must the judgment include about the issues to be determined, the decision, and the reasoning?",collection_new
bnss_2023_392_7_0,"Per BNSS §393(1)(c), what details must be specified regarding the offence, the statute under which the accused is convicted, and the punishment?",collection_new
bnss_2023_392_7_0,BNSS §393(1)(d) dictates what for a judgment of acquittal?,collection_new
bnss_2023_392_7_0,How does the proviso 'Except as otherwise expressly provided by this Sanhita' influence the language in which BNSS judgments are written?,collection_new
bnss_2023_290_3_0,"Q1: Under BNSS 290(4), who must appear on the date fixed under sub-section (3) for the in-camera examination of the accused?",collection_new
bnss_2023_290_3_0,"Q2: If the court is satisfied the plea-bargaining application is voluntary, what is the maximum time (in days) given to the Public Prosecutor or the complainant and the accused to work out a mutually satisfactory disposition?",collection_new
bnss_2023_290_3_0,Q3: What may be included in the disposition that benefits the victim as per 290(4)(a)?,collection_new
bnss_2023_290_3_0,Q4: Identify the two conditions under which 290(4)(b) directs the court to proceed under the Sanhita from the stage of sub-section (1).,collection_new
bnss_2023_290_3_0,"Q5: After a voluntary finding, what does the court do regarding the scheduling of the next hearing date?",collection_new
bnss_2023_3_1_0,"BNSS 2023, sec. 2(a) provides that matters involving the evaluation or shifting of evidence that could expose a person to punishment or detention, pending investigation or trial, must be exercisable by which class of magistrate?",collection_new
bnss_2023_3_1_0,"BNSS 2023, sec. 2(b) covers administrative/executive tasks like licensing actions. Which magistrate handles those tasks, and name two examples listed in the text.",collection_new
bnss_2023_3_1_0,"BNSS 2023, section 4 (""Trial of"") states the procedure for offences under the Sanhita and for offences under other laws. What is the general process prescribed for both categories?",collection_new
bnss_2023_3_1_0,What does the Saving clause of BNSS 2023 say about the effect on special or local laws and special jurisdictions if there is no specific contrary provision?,collection_new
bnss_2023_3_1_0,"BNSS 2023, section 6 enumerates the classes of Criminal Courts to be established in every State besides High Courts. Name the first two classes explicitly listed.",collection_new
bnss_2023_313_1_0,"Under BNSS Section 313(2), what action may the Magistrate take instead of correcting a witness's disputed portion of the read-back evidence?",collection_new
bnss_2023_313_1_0,Who is empowered to prepare a memorandum documenting the witness's objection to the read-back evidence in BNSS Section 313(2)?,collection_new
bnss_2023_313_1_0,What additional remarks may the Magistrate include alongside the memorandum of objection under BNSS Section 313(2)?,collection_new
